0,1,2,3,4,5,6,OT,forecast_96,residuals_96,forecast_192,residuals_192,forecast_336,residuals_336,forecast_720,residuals_720
0.7288,1.508,0.727908,0.70932,0.115202,0.009592,0.651254,0.5855,,-7.415782295328022e-05,,-7.352711714325721e-05,,-8.367302560774448e-05,,-8.008313938434597e-06
0.7288,1.5098,0.726322,0.711389,0.115205,0.009618,0.650407,0.5868,,0.0012369536706646755,,0.0012374354176125646,,0.0012269442730874491,,0.001300752922970494
0.734,1.5055,0.725163,0.710732,0.115202,0.009585,0.650026,0.5885,,0.0016357463643444925,,0.0016362484842931124,,0.0016261220349198524,,0.001698819209887903
0.7352,1.5058,0.725374,0.707214,0.115205,0.009533,0.650407,0.5877,,-0.0008645548114171175,,-0.0008638953972409658,,-0.0008736342618299586,,-0.0008032120062175796
0.7345,1.5095,0.723327,0.713419,0.115205,0.009569,0.651042,0.5882,,0.0004420491519936398,,0.0004426139984072819,,0.0004324090471526931,,0.0005037637533887862
0.7323,1.5108,0.721241,0.712352,0.115207,0.009574,0.651763,0.5877,,-0.0005657804438525815,,-0.0005652966645695034,,-0.0005743792278979365,,-0.0005102603536780714
0.7327,1.5095,0.721293,0.713012,0.11521,0.009588,0.651254,0.5877,,-5.78431625900544e-05,,-5.749571353697025e-05,,-6.677341157268479e-05,,-1.7207821614295682e-06
0.7385,1.512,0.722282,0.712606,0.115213,0.009547,0.65189,0.5945,,0.006737425257365981,,0.006737852964165625,,0.006728754999047348,,0.006793643374123359
0.7401,1.5172,0.721501,0.714031,0.115215,0.009551,0.652401,0.5942,,-0.00033973694597899673,,-0.00033932046078088973,,-0.00034905814584718087,,-0.0002814933699484268
0.7377,1.5082,0.721761,0.711744,0.115219,0.009526,0.651678,0.5933,,-0.0009411286480464076,,-0.0009409220744166502,,-0.0009505918521638401,,-0.0008849944872061366
0.7378,1.5055,0.723014,0.705716,0.114824,0.009489,0.649562,0.5943,,0.0009568614526093144,,0.0009573899878030367,,0.0009480031970409142,,0.001013544444869896
0.7345,1.5083,0.727537,0.706714,0.115221,0.009501,0.651678,0.593,,-0.0013350793105536551,,-0.0013343794573023038,,-0.0013447523427181363,,-0.0012719179564781857
0.7335,1.508,0.729395,0.707914,0.114824,0.009533,0.652614,0.591,,-0.002031906973789299,,-0.0020313716992673703,,-0.002042400041264214,,-0.0019671834064003413
0.7338,1.5063,0.726956,0.707714,0.114826,0.009611,0.651975,0.5905,,-0.0005425322687654388,,-0.0005420353752175755,,-0.0005531611295616079,,-0.0004774470208995796
0.7345,1.5067,0.727802,0.706464,0.11483,0.009574,0.65083,0.5887,,-0.001846640461053095,,-0.0018461301989760592,,-0.0018574435490927854,,-0.0017772305999729232
0.734,1.5084,0.727537,0.711238,0.114833,0.009643,0.651848,0.5886,,-0.00015432999679376724,,-0.00015379288873196284,,-0.00016495170839747608,,-8.667783518334637e-05
0.7355,1.5202,0.724008,0.720254,0.115233,0.009709,0.652827,0.5887,,3.709734063850334e-05,,3.7567323406428876e-05,,2.684386602569422e-05,,0.00010332764587395182
0.7288,1.5192,0.721501,0.722804,0.115235,0.009756,0.652614,0.5864,,-0.002373277388435624,,-0.0023731953673320483,,-0.0023826583421237,,-0.002315501828589972
0.7312,1.5194,0.720357,0.728067,0.115241,0.00973,0.652443,0.587,,0.0005194764305618271,,0.0005195956399156598,,0.0005109151649379529,,0.0005750309340625259
0.7305,1.52,0.717978,0.728863,0.115243,0.009682,0.652018,0.5876,,0.0005066445166093114,,0.0005068592512191827,,0.0004997555804994169,,0.000552819630289525
0.732,1.5307,0.718133,0.735727,0.115246,0.009732,0.652955,0.591,,0.0033093723442796374,,0.003309613262833855,,0.0033033101752629745,,0.0033501770047895674
0.738,1.5385,0.71736,0.740741,0.115249,0.009814,0.65445,0.595,,0.0039111061808115855,,0.003911084236832618,,0.0039050470386794434,,0.003949060842927454
0.7438,1.5405,0.724375,0.743771,0.115255,0.009825,0.653894,0.5953,,0.0002147514910461057,,0.00021445188613777866,,0.00020813284826626255,,0.00025403028512827053
0.739,1.5315,0.722022,0.739645,0.115264,0.009884,0.653595,0.5936,,-0.0018046719342659223,,-0.0018048864370081574,,-0.0018113836271173023,,-0.0017651121101845968
0.7328,1.5415,0.721865,0.742115,0.115274,0.009891,0.654322,0.591,,-0.0027002941289451243,,-0.002700323140855887,,-0.002707355564140923,,-0.0026532281301997473
0.7278,1.5519,0.719528,0.750751,0.115282,0.00995,0.654793,0.588,,-0.0031008402335838126,,-0.0031012245062602695,,-0.003108149618751277,,-0.0030572978675277307
0.721,1.5495,0.720721,0.757002,0.115288,0.009995,0.655867,0.5897,,0.0015804766802071102,,0.0015797865801515654,,0.001574338241842943,,0.001614584440286726
0.722,1.5512,0.721293,0.753012,0.115296,0.009997,0.655609,0.5918,,0.001979247355980651,,0.0019787553094993138,,0.0019742115877078303,,0.0020104422759543716
0.7247,1.5462,0.722543,0.751033,0.115306,0.010119,0.656297,0.5928,,0.0008956115357703354,,0.000895041924007911,,0.0008892134178932753,,0.0009339723989901794
0.731,1.5483,0.723327,0.750469,0.115318,0.010151,0.655781,0.595,,0.002097420502609859,,0.0020969024125478963,,0.002089615792490007,,0.0021482225123196086
0.7288,1.539,0.723484,0.748783,0.114941,0.010151,0.656599,0.5975,,0.0023981769897811755,,0.0023976069930596866,,0.002389615190387384,,0.002453517997389021
0.726,1.5415,0.719891,0.752559,0.115346,0.010114,0.656944,0.5931,,-0.004490743943872166,,-0.004491012619283197,,-0.0044991996014889235,,-0.004431888818733354
0.7263,1.5505,0.722074,0.757002,0.115354,0.01018,0.658198,0.596,,0.002794880494018992,,0.002794473238952322,,0.0027880559426458618,,0.0028416872737249133
0.7278,1.5421,0.720202,0.754717,0.115366,0.010115,0.657678,0.5973,,0.001200425069948996,,0.0011997657674347462,,0.0011927751557118116,,0.0012495613936858163
0.729,1.5445,0.719269,0.75643,0.115375,0.010194,0.657678,0.602,,0.004605403725287616,,0.004605039267045474,,0.004598649936613519,,0.004652112686694965
0.7315,1.5645,0.718907,0.771605,0.115386,0.01027,0.661026,0.603,,0.0009178911498594067,,0.0009175052878870327,,0.0009104966262399872,,0.0009706911744002955
0.7348,1.5725,0.7227,0.778513,0.115396,0.01033,0.661945,0.6055,,0.0024016372913481243,,0.0024006075986244824,,0.0023951156012783636,,0.0024408463470594333
0.737,1.5675,0.723903,0.771903,0.115411,0.010215,0.661376,0.6051,,-0.0005067276556175448,,-0.0005079085480894641,,-0.0005133683904798847,,-0.00046863870456315126
0.7343,1.5615,0.723589,0.764818,0.115424,0.010163,0.660284,0.5972,,-0.007997694054666327,,-0.007998743353812565,,-0.008004646784924185,,-0.007959274392988047
0.7332,1.5574,0.725163,0.761905,0.115435,0.010194,0.661026,0.5983,,0.0009883422637314565,,0.0009873254904408935,,0.0009812442201830862,,0.0010271372418549918
0.7308,1.5622,0.725689,0.76599,0.115449,0.010151,0.662032,0.597,,-0.0014007314351973665,,-0.001401676570303323,,-0.0014088277607282595,,-0.0013543494363058572
0.7325,1.5513,0.724638,0.75643,0.115463,0.010081,0.66107,0.5993,,0.0021933034496898207,,0.002192226271893416,,0.002186061850021015,,0.0022308971623727913
0.735,1.5493,0.723851,0.757576,0.115488,0.010147,0.66212,0.6007,,0.0013166541596785208,,0.0013158787614744316,,0.001308607852800292,,0.0013621527285742063
0.735,1.5395,0.725426,0.751033,0.115521,0.010147,0.662032,0.6038,,0.0030178154870802443,,0.003017031938434389,,0.003009483005122937,,0.0030667775503246952
0.7395,1.531,0.725689,0.740741,0.11556,0.010147,0.661813,0.605,,0.0011387452127306075,,0.001138255139166544,,0.001129262447613466,,0.0011988106605044235
0.7432,1.532,0.725321,0.740741,0.115614,0.010106,0.662559,0.6045,,-0.0005417489275469922,,-0.0005421312844340331,,-0.0005532413191378094,,-0.00046778633273536485
0.7433,1.5244,0.72427,0.74129,0.115655,0.010201,0.661945,0.6045,,-4.368085438444247e-05,,-4.416214540481356e-05,,-5.500981552963857e-05,,2.645726115291236e-05
0.7388,1.5306,0.724795,0.748671,0.11569,0.010185,0.662427,0.6012,,-0.0033520724945453884,,-0.003352306669757721,,-0.003363150595498743,,-0.0032765824107460206
0.736,1.5317,0.724218,0.745712,0.115722,0.010083,0.662076,0.6,,-0.0012724697460817502,,-0.0012728257067422533,,-0.0012819525838142498,,-0.0012092001991854673
0.7389,1.5415,0.722804,0.743771,0.115745,0.009995,0.661901,0.6015,,0.0014356722209684092,,0.0014352797048780008,,0.0014263742591026363,,0.0014946264745477889
0.7375,1.5368,0.720202,0.751033,0.115782,0.010065,0.66335,0.6025,,0.0009505705281801502,,0.0009498505312973693,,0.0009406653012751232,,0.0010061248677736279
0.7345,1.5378,0.719632,0.749625,0.11582,0.009963,0.66335,0.6025,,-5.949239188463018e-05,,-6.004994749797543e-05,,-6.77209555871583e-05,,-9.411257481217739e-06
0.7325,1.5395,0.720305,0.749064,0.115856,0.009958,0.66357,0.6003,,-0.0022495074075715715,,-0.002250068128893501,,-0.00225727268924536,,-0.0022050445908970984
0.7355,1.5387,0.721033,0.748783,0.115891,0.00998,0.66335,0.6025,,0.0021475074494048396,,0.0021468474737111887,,0.002139523303145263,,0.0021915547429722793
0.7415,1.5425,0.720357,0.749344,0.115935,0.009963,0.663966,0.604,,0.0014509695272523215,,0.0014503662626323965,,0.001442618703865528,,0.0014985376251770433
0.7403,1.5422,0.724638,0.751033,0.115978,0.009869,0.664099,0.6043,,0.0002533405302074243,,0.0002525690022335825,,0.0002447612482462391,,0.000299177944947826
0.741,1.5385,0.727431,0.749569,0.116005,0.009881,0.664099,0.6002,,-0.004149645812891456,,-0.0041502693802304425,,-0.004157410368088144,,-0.004110456277035435
0.743,1.5393,0.727114,0.75358,0.116034,0.009881,0.663614,0.5987,,-0.0015663040558153707,,-0.0015668757039218884,,-0.0015742316769420395,,-0.001525675591055986
0.7455,1.5395,0.725689,0.753012,0.11606,0.009916,0.66379,0.6,,0.00121510132710545,,0.001214564013402697,,0.0012083545172337784,,0.0012491173223121432
0.7415,1.545,0.723641,0.76365,0.116093,0.009973,0.663834,0.5992,,-0.000880242233255335,,-0.000880835823997006,,-0.0008874401756833183,,-0.0008430035703351768
0.7405,1.5422,0.724533,0.767636,0.116128,0.00999,0.66357,0.6032,,0.00389880475215143,,0.003898174732008375,,0.003893675618571013,,0.003925031532599266
0.7402,1.5427,0.724848,0.768521,0.116162,0.009969,0.66379,0.6002,,-0.0030984995160371342,,-0.0030988608397728434,,-0.0031027495886540857,,-0.0030733509678432247
0.7415,1.54,0.726322,0.764526,0.116203,0.009969,0.664231,0.5978,,-0.0025101911170384295,,-0.0025106058195295544,,-0.0025139615038826113,,-0.002489491305383562
0.7398,1.545,0.725058,0.769823,0.116237,0.010116,0.66454,0.6007,,0.002788368301086863,,0.002787910932979476,,0.0027837163407482546,,0.0028133976394919546
0.7382,1.549,0.726903,0.773694,0.116278,0.010145,0.665336,0.599,,-0.0018097551747257024,,-0.0018103268158816688,,-0.001814813723801767,,-0.0017793752753461067
0.7352,1.551,0.727008,0.775795,0.116314,0.010203,0.666001,0.599,,-0.00012082474782015851,,-0.00012152030609913211,,-0.00012568286430436615,,-9.328766930893906e-05
0.7355,1.5535,0.725953,0.770416,0.116336,0.010163,0.665646,0.6,,0.0008797242734612798,,0.0008789498151438035,,0.0008746321115395972,,0.0009091266044992663
0.7405,1.5535,0.727484,0.768049,0.116367,0.01014,0.666001,0.6025,,0.002398540039261765,,0.0023976222404040737,,0.0023922439445311916,,0.0024324123326605607
0.7442,1.5535,0.728332,0.765404,0.116404,0.010029,0.666223,0.603,,0.00040842836982446507,,0.00040749048918242714,,0.00040131298512169344,,0.0004457587273478669
0.7445,1.5355,0.729927,0.755458,0.11672,0.00996,0.666223,0.6035,,0.0004147821218345449,,0.0004138305781526963,,0.00040773221998846587,,0.000447919919037032
0.742,1.534,0.7303,0.747943,0.116492,0.009995,0.666001,0.601,,-0.0025674521282103013,,-0.0025679222943025826,,-0.0025750827753190375,,-0.0025257776167599832
0.743,1.535,0.731368,0.750469,0.116528,0.010037,0.666622,0.6015,,0.0004413933663010017,,0.0004408099576176383,,0.000431809773945524,,0.0004943901478010604
0.7444,1.5362,0.729288,0.751033,0.116562,0.009989,0.666667,0.6018,,0.00023690571874368516,,0.00023629396712909756,,0.00022729054285020034,,0.00029045315350062495
0.743,1.5445,0.730887,0.755287,0.116598,0.010037,0.666445,0.604,,0.002138437156003481,,0.0021377827793215287,,0.002129426603537876,,0.002186729803315135
0.742,1.5475,0.731797,0.764234,0.116632,0.010081,0.666667,0.6047,,0.0006397155390044373,,0.0006389194543428012,,0.0006304201005014054,,0.000688683077979424
0.7404,1.5487,0.730994,0.772201,0.116698,0.010125,0.666622,0.6041,,-0.0006778701767169437,,-0.0006786046977239613,,-0.0006856252946184638,,-0.0006364730426133836
0.7435,1.5462,0.730727,0.771903,0.116727,0.010076,0.666667,0.6067,,0.0025025246391702227,,0.0025018672675380937,,0.002496511136629187,,0.002535900507011579
0.745,1.5436,0.729395,0.76599,0.116757,0.010052,0.666711,0.6046,,-0.0021907936704578246,,-0.0021913270094984227,,-0.0021964062275893204,,-0.002159491545256631
0.745,1.5503,0.731315,0.779423,0.116792,0.010081,0.668137,0.604,,-0.0006851895286345,,-0.0006858026445183407,,-0.0006916753671271092,,-0.0006500473475546942
0.7436,1.5696,0.731957,0.780031,0.116813,0.010101,0.670691,0.6021,,-0.0020146223364115867,,-0.0020153000313535285,,-0.002018841180967512,,-0.001994417184131958
0.7442,1.5623,0.738716,0.774293,0.116828,0.010105,0.672224,0.6022,,-3.1531667367135086e-06,,-4.663549587058391e-06,,-9.54237136552294e-06,,1.7853455730576506e-05
0.7415,1.5673,0.739864,0.782473,0.116848,0.010096,0.671772,0.6027,,0.0004062930237201945,,0.00040491572990275504,,0.0003980987638353417,,0.0004384337339878863
0.7435,1.563,0.738552,0.778513,0.11687,0.010055,0.671727,0.6037,,0.0008915484443543509,,0.000890227531151977,,0.000885076380696681,,0.0009135076984773116
0.7442,1.584,0.739919,0.785238,0.116888,0.01013,0.674309,0.604,,0.00020210509736851012,,0.00020086610008385186,,0.0001953901385365331,,0.0002259092746811353
0.7427,1.566,0.739809,0.776398,0.116904,0.010144,0.675311,0.6032,,-0.0008965454065014145,,-0.0008985504804399636,,-0.0009046619985697557,,-0.000874375050707088
0.7426,1.5745,0.743882,0.777001,0.116908,0.010226,0.677415,0.603,,-0.0002828541644768201,,-0.000284489373382546,,-0.0002918817423912534,,-0.0002492187819079783
0.7467,1.578,0.744602,0.779727,0.116914,0.010212,0.677369,0.6002,,-0.0028780511635159156,,-0.0028800821861419967,,-0.0028891410679746654,,-0.002836783787438124
0.7357,1.576,0.744435,0.778513,0.116925,0.010199,0.676911,0.5992,,-0.0010984127881967787,,-0.001100567959000709,,-0.0011088961306735534,,-0.0010634234342606907
0.7393,1.5813,0.743052,0.77912,0.116932,0.010235,0.674992,0.6022,,0.0029114922066852955,,0.0029094623814909237,,0.0029011977052703086,,0.002947285207822392
0.7397,1.5745,0.742225,0.776699,0.116944,0.010137,0.672585,0.6023,,1.4421672326014878e-05,,1.2340367832486265e-05,,3.77720959132688e-06,,5.3304967031153616e-05
0.7391,1.5775,0.74195,0.77912,0.116955,0.010166,0.673083,0.6022,,-0.0001886682393976713,,-0.00019037861932647004,,-0.00019799786036389655,,-0.0001544288900324764
0.7403,1.576,0.745712,0.778513,0.116955,0.010125,0.671817,0.6017,,-0.0005913592388094857,,-0.0005931733654895854,,-0.0006006256493752415,,-0.0005582444735523495
0.74,1.58,0.744879,0.77821,0.116958,0.010135,0.673174,0.603,,0.001199867508298369,,0.0011982269687127456,,0.0011908199413760423,,0.0012323086806880212
0.74,1.577,0.745712,0.777303,0.116959,0.010096,0.674082,0.6025,,-0.0005871622763367057,,-0.0005890205467016241,,-0.000596984909356113,,-0.0005530016804703441
0.7406,1.5785,0.743108,0.773395,0.116959,0.01005,0.674309,0.6027,,0.0001144151418293049,,0.0001126055074430754,,0.00010474197820553588,,0.00014683870879983463
0.7382,1.5783,0.743494,0.775795,0.116959,0.010035,0.675402,0.603,,0.00022867060168885178,,0.00022670840005001303,,0.00021841135407563161,,0.0002617067465878753
0.7392,1.586,0.74228,0.782473,0.116958,0.010053,0.678564,0.6029,,-0.00017020015351587592,,-0.00017214707299106902,,-0.00017992712580672254,,-0.00014093892672961683
0.7395,1.5875,0.742005,0.780945,0.116959,0.010035,0.676224,0.6047,,0.001726484990147159,,0.0017241698959158391,,0.001717199581092399,,0.0017475996274866068
0.7377,1.5865,0.741565,0.780214,0.116959,0.009963,0.674992,0.6045,,-0.000269317949010639,,-0.00027153025717574497,,-0.0002786519046515945,,-0.00024631992318358
0.7355,1.578,0.744158,0.774893,0.116959,0.00995,0.673854,0.605,,0.000430998948330763,,0.0004289191963505745,,0.00042245562058040864,,0.00044945704783694307
0.7358,1.581,0.742005,0.777001,0.116959,0.010005,0.674354,0.6054,,0.0003384981509123586,,0.00033674312152542907,,0.00032938274205718265,,0.0003646174621217968
0.7375,1.5815,0.7414,0.778816,0.116963,0.010025,0.674536,0.6055,,3.8362900183441795e-05,,3.646414367386441e-05,,2.91533510188291e-05,,6.494361772935164e-05
0.735,1.591,0.738552,0.791766,0.116963,0.01016,0.677277,0.6061,,0.0005332140784722883,,0.0005312948119131633,,0.0005242773149441993,,0.0005584551095741963
0.735,1.61,0.737191,0.800641,0.116963,0.010238,0.678748,0.6107,,0.004519766018851179,,0.004517517768754531,,0.004511977864114836,,0.004537087322232902
0.7373,1.6135,0.738007,0.800641,0.116965,0.010226,0.679348,0.6113,,0.0005297607773756541,,0.0005269683919157941,,0.0005214916858842233,,0.0005441121367528723
0.7355,1.618,0.738116,0.802568,0.116965,0.010277,0.680504,0.6113,,-6.720172601437646e-05,,-7.013699045355093e-05,,-7.592495432318103e-05,,-5.295874363431263e-05
0.7366,1.6215,0.738007,0.801925,0.116965,0.010288,0.678196,0.6125,,0.0011352994153353002,,0.0011321629440055325,,0.0011260321331353351,,0.0011511218725202
0.7315,1.6255,0.738389,0.801089,0.116966,0.01027,0.678012,0.612,,-0.0005652511524526505,,-0.0005683652834507225,,-0.0005747488293467162,,-0.00054685703518631
0.7363,1.6275,0.739372,0.801925,0.116973,0.010288,0.678564,0.6125,,0.0004426460431619095,,0.0004394268095049281,,0.00043276852442863945,,0.00046136883838621134
0.7363,1.6365,0.741015,0.803213,0.11698,0.010315,0.67981,0.6123,,-0.00026131227772330234,,-0.0002646333270351908,,-0.0002715528380698995,,-0.00024187128731467666
0.742,1.632,0.742115,0.79968,0.11698,0.010304,0.676819,0.613,,0.0006421020677337408,,0.0006384267862755699,,0.0006307813789810934,,0.000662967404612691
0.7433,1.6368,0.74129,0.799041,0.116996,0.010315,0.680041,0.614,,0.0009343245867348138,,0.0009309227823899313,,0.0009229463871399668,,0.0009595442082679373
0.7427,1.623,0.740631,0.793021,0.117006,0.010267,0.679256,0.6152,,0.0011515375915164272,,0.00114775180380422,,0.0011388851856071192,,0.0011786416966522717
0.742,1.635,0.739262,0.796813,0.117014,0.01032,0.680735,0.615,,-0.00023722976482021263,,-0.00024057093712270827,,-0.0002496670231530995,,-0.00020580439641715298
0.741,1.632,0.73828,0.801282,0.117022,0.010334,0.681199,0.6152,,0.0001650669526747084,,0.00016125255794030569,,0.00015196272083883855,,0.00019509325794275778
0.7423,1.6345,0.737735,0.797448,0.117022,0.010309,0.681199,0.6165,,0.001256032138224672,,0.0012523639041487344,,0.0012442591013844817,,0.0012806242886606034
0.7424,1.6125,0.736757,0.784929,0.117044,0.010183,0.680133,0.6147,,-0.0018287404891712544,,-0.0018325455704897298,,-0.0018415738338706245,,-0.0018002871019168198
0.749,1.6105,0.736594,0.786164,0.117044,0.010241,0.680041,0.6185,,0.0037829624475113066,,0.003779750124164649,,0.003770304058043461,,0.0038161199625607045
0.7545,1.616,0.737681,0.789266,0.117044,0.010284,0.681803,0.6203,,0.0017839632144790452,,0.0017808478944922879,,0.0017710886575504903,,0.001821436403364629
0.7525,1.621,0.736648,0.794281,0.117044,0.010317,0.682361,0.6215,,0.0011835742434266328,,0.0011802137659874257,,0.0011700887005449134,,0.0012215347006178101
0.7565,1.605,0.738825,0.78125,0.117096,0.010227,0.681199,0.6225,,0.000982596253860546,,0.0009791287764471246,,0.0009696268254048013,,0.0010169060263641727
0.755,1.5992,0.735943,0.777303,0.11711,0.010212,0.67981,0.6215,,-0.0009983316274815301,,-0.001001360858300715,,-0.001012586338117516,,-0.0009525150660627535
0.7515,1.588,0.736485,0.772798,0.117132,0.010197,0.678196,0.62,,-0.0014955014230926267,,-0.001498361929887282,,-0.0015095415746697594,,-0.0014477796570789847
0.753,1.584,0.733568,0.769527,0.117132,0.010175,0.679117,0.62,,2.757625890192905e-06,,3.028255672887781e-07,,-1.096560264546298e-05,,5.452458088883727e-05
0.751,1.5715,0.732601,0.765931,0.11716,0.010166,0.678656,0.6195,,-0.000487527265704224,,-0.0004900037013032543,,-0.0005014573245069043,,-0.0004349175404055883
0.7535,1.577,0.732386,0.770416,0.117178,0.010194,0.679486,0.6223,,0.0028143829422861977,,0.0028122866743421904,,0.0028009410435677617,,0.002869865136058136
0.7575,1.568,0.731261,0.75815,0.117184,0.010152,0.68018,0.624,,0.001716132712563212,,0.0017139007113130544,,0.0017028147734354793,,0.0017694002612430593
0.7618,1.566,0.731582,0.75643,0.117184,0.010162,0.681896,0.622,,-0.0019527747837055909,,-0.0019549629940636137,,-0.00196828444782593,,-0.0018865056685376524
0.763,1.5695,0.726639,0.757863,0.117198,0.010184,0.682454,0.623,,0.0010429855128830656,,0.001040663023880506,,0.0010268827081582055,,0.001110632960456881
0.76,1.5725,0.728067,0.761035,0.117198,0.010176,0.682128,0.6225,,-0.00045099323321917684,,-0.0004535102264111579,,-0.0004669233623788571,,-0.00038555348734659045
0.7596,1.563,0.726691,0.756144,0.117226,0.010127,0.682128,0.6207,,-0.001757607496927327,,-0.001760114455448214,,-0.0017729419107829214,,-0.0016961480831749753
0.762,1.563,0.725426,0.753296,0.117232,0.010143,0.683013,0.6227,,0.0020450773240299203,,0.0020427752316550807,,0.002029980507033846,,0.002107138580846546
0.7634,1.5643,0.725847,0.754432,0.117243,0.010106,0.683995,0.6233,,0.0006603686932010744,,0.0006579546516207735,,0.0006442131642179216,,0.0007278050927351787
0.7689,1.567,0.727167,0.754717,0.117247,0.01011,0.68292,0.6278,,0.0045623106412902015,,0.004559837405432088,,0.004546382190848575,,0.0046260124924608625
0.7679,1.5652,0.727061,0.751597,0.117255,0.01006,0.681896,0.6299,,0.0021689767049696274,,0.0021665493045593953,,0.002152606555057668,,0.0022358994829031476
0.7693,1.5602,0.728863,0.751315,0.117262,0.009961,0.679348,0.63,,0.00018247082097044842,,0.00018017640894840703,,0.00016593617149640583,,0.0002512203114706235
0.77,1.559,0.728226,0.75358,0.117269,0.009968,0.681663,0.63,,7.138873900147669e-05,,6.94835097665436e-05,,5.634540403898214e-05,,0.00013395524537906933
0.769,1.561,0.728226,0.75188,0.117275,0.009965,0.682687,0.6325,,0.0025718749796762586,,0.0025698913465910245,,0.0025571131767855304,,0.002631368352338792
0.7697,1.5641,0.72469,0.752842,0.117314,0.009987,0.681431,0.6343,,0.0018909958085034928,,0.0018889006145231813,,0.0018752941105913967,,0.0019543064011826594
0.7695,1.5632,0.722804,0.747943,0.117336,0.009959,0.680828,0.6328,,-0.0014051457682128232,,-0.0014072804954320395,,-0.0014206135507035533,,-0.0013420472399354733
0.7742,1.5602,0.722126,0.747105,0.117382,0.009978,0.680596,0.6346,,0.0019015028423621239,,0.0018993056467725422,,0.00188544827555015,,0.0019671403405665533
0.774,1.5637,0.721501,0.749906,0.117426,0.009996,0.681849,0.6352,,0.0007028180568098286,,0.0007007072561640015,,0.0006866284182647231,,0.0007712429877544391
0.775,1.5605,0.720877,0.751597,0.117467,0.009968,0.682361,0.637,,0.0019045942822223383,,0.0019023324847607936,,0.0018884642546275199,,0.001970809294600695
0.7755,1.5612,0.720721,0.751823,0.117507,0.00997,0.681431,0.6385,,0.001606795682305373,,0.0016046727853854525,,0.0015914854372370835,,0.001669245527064267
0.7778,1.563,0.720721,0.754034,0.117545,0.009974,0.681803,0.641,,0.0026089836149139067,,0.0026069199282687805,,0.0025937396931965395,,0.002672205421887619
0.775,1.563,0.720202,0.751202,0.117599,0.009972,0.682594,0.639,,-0.0018876478114214779,,-0.0018897256525375328,,-0.0019027438657120976,,-0.0018255933580272332
0.7765,1.5622,0.717309,0.751428,0.117646,0.009985,0.681803,0.64,,0.001118523037664243,,0.0011163157156363068,,0.0011027425816348968,,0.0011828881358915133
0.7753,1.56,0.717051,0.751936,0.117711,0.009968,0.682967,0.6384,,-0.0014807437828524561,,-0.001482907389860788,,-0.0014961524779754098,,-0.0014167324645592005
0.775,1.5595,0.717103,0.754148,0.117758,0.009977,0.68306,0.6382,,-8.331891154655935e-05,,-8.548989386791828e-05,,-9.833410234705298e-05,,-2.2449821883596677e-05
0.7755,1.5462,0.715052,0.750244,0.117818,0.009955,0.683107,0.6405,,0.002410794316732967,,0.002408669729006996,,0.0023963211212664204,,0.002469271177981791
0.777,1.5445,0.714745,0.749457,0.117888,0.009978,0.6832,0.6425,,0.0021233111562185547,,0.002121582780855613,,0.0021092513547952274,,0.0021850752547937224
0.7765,1.545,0.714031,0.751597,0.117941,0.009954,0.682827,0.6425,,0.0001304815706896223,,0.00012880143844007375,,0.00011605668746106357,,0.0001959224467151799
0.7775,1.5435,0.712504,0.752672,0.118039,0.009967,0.68264,0.6428,,0.00042605573165566124,,0.0004244255842564826,,0.00041248560816320445,,0.00048658001618029356
0.7761,1.5602,0.710328,0.763534,0.118076,0.010035,0.683854,0.6425,,-0.0001766496580516419,,-0.00017822628132468932,,-0.00018975610909743867,,-0.00011734891837189565
0.7753,1.5665,0.712758,0.763359,0.118117,0.01004,0.685636,0.6402,,-0.00218927012130532,,-0.00219134696082135,,-0.002201607883646095,,-0.0021399047975466656
0.7703,1.5624,0.712504,0.761615,0.118138,0.009948,0.687758,0.6396,,-0.0004889445917279911,,-0.0004913577727804208,,-0.0005023545159599241,,-0.00043883731686300553
0.7688,1.5605,0.712758,0.761615,0.118138,0.009862,0.687521,0.6381,,-0.001374808404912331,,-0.0013771897392741428,,-0.0013878300811323019,,-0.0013295361908477465
0.7675,1.5635,0.714031,0.767165,0.118161,0.009904,0.6879,0.637,,-0.000979177936943354,,-0.0009814542010191385,,-0.000991185310141529,,-0.0009410428780866065
0.766,1.5518,0.713878,0.763359,0.118167,0.009865,0.687616,0.6368,,-9.435352955200482e-05,,-9.666651739448362e-05,,-0.00010564553939884647,,-6.033447558995153e-05
0.762,1.5573,0.711238,0.772499,0.118173,0.009967,0.688705,0.6365,,-0.00019060595358111332,,-0.00019255296960130064,,-0.00020141648579963256,,-0.0001550383579748127
0.767,1.5585,0.708065,0.775795,0.11818,0.00996,0.688942,0.6405,,0.0040968743033132915,,0.004094777556005735,,0.004087197594626835,,0.004126716084253856
0.7703,1.5592,0.707214,0.777303,0.118182,0.01001,0.688231,0.6413,,0.0009016612801536761,,0.000899572997462128,,0.0008927848164373975,,0.0009270901185278735
0.7665,1.5715,0.705965,0.780945,0.118187,0.010121,0.682361,0.641,,-0.00020500095531905682,,-0.00020708049857143251,,-0.0002138207940031167,,-0.0001780571438027012
0.757,1.567,0.708617,0.774593,0.118188,0.010125,0.686342,0.638,,-0.002923102360962382,,-0.002925215431585526,,-0.0029317960605447224,,-0.002892490423155536
0.7585,1.568,0.703482,0.777001,0.118194,0.010101,0.689941,0.6392,,0.001300527242781624,,0.0012982350498371709,,0.0012898003013014359,,0.0013398398661030875
